systemId,Code,Quantity,Amount,Sale Date,Transaction ID
19158,1115,32,465.600000000,2022-08-22,421237
6916,787,6,158.100000000,2022-08-22,421337
19939,1120,1,22.070000000,2022-08-22,421478
5398,594,4,130.120000000,2022-08-22,421529
14243,594,12,390.360000000,2022-08-23,421591
20705,787,36,1018.080000000,2022-08-23,421669
20705,9586,10,935.200000000,2022-08-23,421669
11792,594,6,209.400000000,2022-08-23,421549
15742,594,6,209.400000000,2022-08-23,421548
24173,1120,20,441.400000000,2022-08-23,421573
17003,1095,6,346.200000000,2022-08-23,421675
20141,1081,30,1194.000000000,2022-08-23,421575
18876,9337,90,2720.700000000,2022-08-23,421454
19817,594,12,418.800000000,2022-08-23,421581
27902,594,18,628.200000000,2022-08-23,421560
21087,1117,18,285.120000000,2022-08-23,421473
23079,1113,24,349.200000000,2022-08-23,421421
23584,1115,16,232.800000000,2022-08-23,421457
26382,1113,12,167.880000000,2022-08-23,421444
26382,9549,12,95.880000000,2022-08-23,421444
28442,787,84,2074.800000000,2022-08-23,421574
16299,1081,3,111.780000000,2022-08-23,421468
16299,9589,2,40.340000000,2022-08-23,421468
19777,594,12,418.800000000,2022-08-23,421522
16463,787,36,950.400000000,2022-08-23,421420
16463,787,3,0.000000000,2022-08-23,421641
26226,787,10,264.000000000,2022-08-23,421521
26226,787,1,0.000000000,2022-08-23,421640
26241,787,1,0.000000000,2022-08-23,421427
26357,1081,6,230.100000000,2022-08-23,421507
28165,1120,30,633.000000000,2022-08-23,421650
28165,1120,3,0.000000000,2022-08-23,421654
23453,847,3,158.130000000,2022-08-23,421553
28281,787,6,161.400000000,2022-08-23,421496
23060,787,60,1530.000000000,2022-08-23,421673
17075,594,18,538.200000000,2022-08-23,421670
28081,9549,22,186.340000000,2022-08-23,421419
28081,9577,2,0.000000000,2022-08-23,421429
18848,787,18,508.860000000,2022-08-23,421519
27995,1113,12,164.040000000,2022-08-23,421531
27995,1115,16,232.800000000,2022-08-23,421531
22394,594,5,174.500000000,2022-08-23,421692
28058,787,6,169.620000000,2022-08-23,421455
21892,716,12,352.800000000,2022-08-23,421611
11442,594,18,628.200000000,2022-08-23,421526
28370,1113,48,667.200000000,2022-08-23,421699
19865,909,3,186.210000000,2022-08-23,421593
19865,1095,3,164.850000000,2022-08-23,421593
28364,787,6,181.740000000,2022-08-23,421555
28043,1113,12,165.840000000,2022-08-23,421482
28043,1120,10,216.300000000,2022-08-23,421482
11820,787,6,169.620000000,2022-08-23,421656
5019,787,24,632.640000000,2022-08-23,421504
5008,594,12,375.000000000,2022-08-23,421614
21919,787,18,625.860000000,2022-08-23,421500
18493,1113,24,333.600000000,2022-08-23,421483
18493,9549,22,186.340000000,2022-08-23,421483
27765,787,12,296.400000000,2022-08-23,421441
23085,847,6,245.340000000,2022-08-23,421651
12317,787,6,169.620000000,2022-08-23,421512
12361,716,8,257.920000000,2022-08-23,421695
11543,1113,24,322.800000000,2022-08-23,421597
11543,1120,20,409.000000000,2022-08-23,421597
28414,594,18,595.980000000,2022-08-23,421668
28429,908,1,36.170000000,2022-08-23,421446
28445,1112,2,17.780000000,2022-08-23,421676
25331,1113,12,174.600000000,2022-08-23,421486
25331,1116,18,230.580000000,2022-08-23,421486
9892,594,18,628.200000000,2022-08-23,421533
18664,1113,36,523.800000000,2022-08-23,421494
18664,1115,16,232.800000000,2022-08-23,421494
18664,9549,22,186.340000000,2022-08-23,421494
22647,1113,48,698.880000000,2022-08-23,421540
12275,594,12,418.800000000,2022-08-23,421558
27806,594,6,190.020000000,2022-08-23,421662
26204,787,18,445.500000000,2022-08-23,421604
20064,847,18,736.020000000,2022-08-23,421476
14951,1095,18,900.000000000,2022-08-23,421489
23420,1113,12,174.600000000,2022-08-23,421601
23420,1120,10,220.700000000,2022-08-23,421601
18228,9549,22,186.340000000,2022-08-23,421563
16879,594,12,487.680000000,2022-08-23,421506
18471,1113,12,174.600000000,2022-08-23,421451
28251,1113,12,174.600000000,2022-08-23,421461
28251,1117,6,95.040000000,2022-08-23,421461
28251,1120,10,220.700000000,2022-08-23,421461
28251,9549,6,50.820000000,2022-08-23,421461
28045,1113,12,166.920000000,2022-08-23,421353
16229,787,6,169.620000000,2022-08-23,421431
13433,594,30,921.300000000,2022-08-23,421474
18573,1113,12,174.600000000,2022-08-23,421542
18573,1120,10,220.700000000,2022-08-23,421542
26163,1113,12,174.600000000,2022-08-23,421488
23650,787,36,1017.720000000,2022-08-23,421644
26187,787,6,169.620000000,2022-08-23,421564
26465,847,12,490.680000000,2022-08-23,421647
20180,594,12,397.320000000,2022-08-23,421635
28443,594,12,397.320000000,2022-08-23,421571
28214,908,30,1035.000000000,2022-08-23,421459
23155,1081,18,716.400000000,2022-08-23,421501
11680,594,18,628.200000000,2022-08-23,421543
11483,594,60,2178.000000000,2022-08-23,421545
27099,1095,6,320.040000000,2022-08-23,421568
7130,1113,12,174.600000000,2022-08-23,421443
15576,594,6,209.400000000,2022-08-23,421664
9702,1095,18,960.120000000,2022-08-23,421590
14575,594,6,211.740000000,2022-08-23,421652
28447,1117,18,285.120000000,2022-08-23,421683
28447,9549,22,186.340000000,2022-08-23,421683
22782,1113,12,174.600000000,2022-08-23,421539
22782,1117,18,285.120000000,2022-08-23,421539
22782,9549,22,186.340000000,2022-08-23,421539
27607,1113,12,174.600000000,2022-08-23,421492
27607,1117,18,285.120000000,2022-08-23,421492
27607,9549,22,186.340000000,2022-08-23,421492
12696,1115,16,232.800000000,2022-08-23,421414
28446,9545,2,48.760000000,2022-08-23,421682
28446,9546,2,58.120000000,2022-08-23,421682
4897,9586,10,935.200000000,2022-08-23,421550
2349,1113,48,672.000000000,2022-08-23,421433
2349,1114,40,338.800000000,2022-08-23,421433
2349,1115,32,465.600000000,2022-08-23,421433
2349,1117,18,233.820000000,2022-08-23,421433
2349,1120,20,441.400000000,2022-08-23,421433
2349,9549,44,373.560000000,2022-08-23,421433
2349,9550,44,373.560000000,2022-08-23,421433
2349,9577,22,214.720000000,2022-08-23,421433
27092,1057,8,257.920000000,2022-08-23,421503
28139,594,12,418.800000000,2022-08-23,421430
6797,787,12,316.200000000,2022-08-23,421583
16626,9549,22,177.980000000,2022-08-23,421480
23284,1120,10,220.700000000,2022-08-23,421442
28238,594,12,418.800000000,2022-08-23,421537
21243,1113,12,174.600000000,2022-08-23,421606
15037,847,6,293.280000000,2022-08-23,421514
23795,1095,12,696.840000000,2022-08-23,421622
17221,1113,12,174.600000000,2022-08-23,421415
23270,1115,3,43.650000000,2022-08-23,421729
23165,1117,1,13.900000000,2022-08-23,421736
5249,9592,1,13.450000000,2022-08-23,421778
19939,1117,18,285.120000000,2022-08-23,421798
2237,594,4,163.920000000,2022-08-23,421829
19939,9546,1,0.000000000,2022-08-23,421733
19939,9563,1,0.000000000,2022-08-23,421733
19939,9577,1,0.000000000,2022-08-23,421733
22146,9337,180,4581.000000000,2022-08-24,416757
22146,9549,33,0.000000000,2022-08-24,416760
22146,9549,33,0.000000000,2022-08-24,416762
22146,9337,180,4581.000000000,2022-08-24,416772
22146,9549,33,0.000000000,2022-08-24,416774
989,9545,10,260.400000000,2022-08-24,421997
989,9592,112,1629.600000000,2022-08-24,421997
18313,1113,24,349.200000000,2022-08-24,421852
18313,1115,16,232.800000000,2022-08-24,421852
25442,787,12,339.240000000,2022-08-24,421955
11468,787,30,741.000000000,2022-08-24,421757
25196,1115,16,232.800000000,2022-08-24,421760
25196,1120,10,220.700000000,2022-08-24,421760
20885,787,12,339.240000000,2022-08-24,421953
24125,787,60,1696.200000000,2022-08-24,421755
24125,787,6,0.000000000,2022-08-24,421756
27569,594,24,959.760000000,2022-08-24,421966
18064,9577,3,0.000000000,2022-08-24,421927
27862,594,11,393.800000000,2022-08-24,421938
27862,594,1,0.000000000,2022-08-24,421956
26412,9546,2,59.200000000,2022-08-24,421707
27092,1101,24,970.320000000,2022-08-24,421816
18351,9549,22,186.340000000,2022-08-24,421799
3979,1113,12,164.160000000,2022-08-24,421924
3979,1120,10,205.900000000,2022-08-24,421924
11809,1113,12,174.600000000,2022-08-24,421744
11481,1113,12,174.600000000,2022-08-24,421739
11481,1114,40,355.600000000,2022-08-24,421739
11481,9577,22,218.900000000,2022-08-24,421739
25521,787,12,316.200000000,2022-08-24,421926
18853,1113,60,873.000000000,2022-08-24,421851
18853,1115,16,232.800000000,2022-08-24,421851
18853,9549,22,186.340000000,2022-08-24,421851
2713,1113,36,523.800000000,2022-08-24,421810
2713,1115,16,232.800000000,2022-08-24,421810
2713,9577,22,218.900000000,2022-08-24,421810
27614,1095,12,640.080000000,2022-08-24,421836
22167,787,12,379.200000000,2022-08-24,421928
26093,1113,12,174.600000000,2022-08-24,421868
26093,1115,16,232.800000000,2022-08-24,421868
26093,9549,22,186.340000000,2022-08-24,421868
27869,594,6,229.140000000,2022-08-24,421896
19845,1120,22,456.940000000,2022-08-24,421904
26777,1120,1,19.770000000,2022-08-24,421417
16434,787,12,339.240000000,2022-08-24,421735
11682,1120,100,2207.000000000,2022-08-24,421812
11682,1120,10,0.000000000,2022-08-24,421861
23315,1117,10,158.400000000,2022-08-24,421785
23315,9577,10,99.500000000,2022-08-24,421785
7955,847,24,1151.520000000,2022-08-24,421776
27954,1101,8,338.880000000,2022-08-24,421908
10646,1113,24,349.200000000,2022-08-24,421801
28364,787,6,181.740000000,2022-08-24,421809
26425,1101,8,466.320000000,2022-08-24,421800
28029,594,12,369.600000000,2022-08-24,421858
21779,1113,24,333.600000000,2022-08-24,421804
27049,9337,6,173.100000000,2022-08-24,421706
9894,594,12,466.560000000,2022-08-24,421767
8136,787,1,26.350000000,2022-08-24,421920
26743,787,12,296.400000000,2022-08-24,421717
18848,787,12,339.240000000,2022-08-24,421797
26703,9337,6,165.660000000,2022-08-24,421984
27995,9549,22,176.000000000,2022-08-24,421914
7695,1101,24,1036.320000000,2022-08-24,421795
7695,9550,3,25.410000000,2022-08-24,421795
13731,1101,16,690.880000000,2022-08-24,421794
6148,1095,12,640.080000000,2022-08-24,421950
17170,847,6,269.520000000,2022-08-24,421856
17170,1081,24,1049.520000000,2022-08-24,421856
17073,787,120,3054.000000000,2022-08-24,421708
4098,1101,80,3454.400000000,2022-08-24,421831
23019,1113,24,349.200000000,2022-08-24,421784
23019,1115,16,232.800000000,2022-08-24,421784
17198,1113,12,174.600000000,2022-08-24,421882
17198,1115,16,232.800000000,2022-08-24,421882
17198,1117,18,285.120000000,2022-08-24,421882
22090,1113,12,174.600000000,2022-08-24,421765
22090,1120,10,220.700000000,2022-08-24,421765
22090,9549,22,186.340000000,2022-08-24,421765
27720,1113,36,523.800000000,2022-08-24,421802
27720,1115,16,232.800000000,2022-08-24,421802
27720,1117,36,570.240000000,2022-08-24,421802
27720,9549,110,931.700000000,2022-08-24,421802
27720,9550,22,186.340000000,2022-08-24,421802
27720,9577,22,218.900000000,2022-08-24,421802
19041,787,6,154.200000000,2022-08-24,421719
16857,787,12,316.200000000,2022-08-24,421983
28170,1120,10,0.000000000,2022-08-24,421770
28170,1116,18,230.580000000,2022-08-24,421771
28170,1117,18,285.120000000,2022-08-24,421771
28170,1120,100,2040.000000000,2022-08-24,421771
28170,9549,22,186.340000000,2022-08-24,421771
8529,1101,8,323.440000000,2022-08-24,421817
5163,1101,8,345.440000000,2022-08-24,421832
21085,1112,20,177.800000000,2022-08-24,421715
23595,1113,12,174.600000000,2022-08-24,421753
24026,847,18,863.640000000,2022-08-24,421911
28418,1113,12,174.600000000,2022-08-24,421793
6411,1113,12,174.600000000,2022-08-24,421734
28150,716,5,147.000000000,2022-08-24,421725
27857,787,6,162.000000000,2022-08-24,421888
26730,1101,16,655.840000000,2022-08-24,421747
5008,594,12,430.800000000,2022-08-24,421845
24420,787,12,339.240000000,2022-08-24,421803
18461,1113,12,166.800000000,2022-08-24,421893
12104,787,6,160.920000000,2022-08-24,421970
26244,9577,2,14.600000000,2022-08-24,421990
19939,908,1,36.170000000,2022-08-24,422071
20386,9549,66,538.560000000,2022-08-24,422120
23869,1120,50,972.500000000,2022-08-24,422163
23870,1113,60,886.200000000,2022-08-24,422162
23870,1115,16,204.320000000,2022-08-24,422162
23870,1120,10,194.500000000,2022-08-24,422162
25145,1113,12,174.600000000,2022-08-24,422034
25145,1115,16,232.800000000,2022-08-24,422034
25145,1116,18,230.580000000,2022-08-24,422034
25145,9549,22,186.340000000,2022-08-24,422034
26241,787,20,528.000000000,2022-08-25,422169
23235,1113,12,166.920000000,2022-08-25,422033
18831,1120,10,211.000000000,2022-08-25,422039
19359,1120,10,211.000000000,2022-08-25,422045
17304,847,4,191.920000000,2022-08-25,422240
21748,1115,16,216.480000000,2022-08-25,422217
16619,1113,12,166.800000000,2022-08-25,422075
16619,9549,22,186.340000000,2022-08-25,422075
16619,9550,22,186.340000000,2022-08-25,422075
20789,1113,24,349.200000000,2022-08-25,422069
21144,1113,12,174.600000000,2022-08-25,422058
21144,1114,20,177.800000000,2022-08-25,422058
21144,9549,22,186.340000000,2022-08-25,422058
21022,1113,12,174.600000000,2022-08-25,422053
21022,1117,18,285.120000000,2022-08-25,422053
21022,1120,10,220.700000000,2022-08-25,422053
21101,1113,12,0.000000000,2022-08-25,422135
21101,1113,120,1746.000000000,2022-08-25,422137
21101,1115,48,698.400000000,2022-08-25,422137
21101,1116,18,230.580000000,2022-08-25,422137
28319,787,6,169.620000000,2022-08-25,422223
27600,1101,23,993.140000000,2022-08-25,422130
16433,1101,8,351.200000000,2022-08-25,422145
20909,787,1,0.000000000,2022-08-25,422231
20909,787,10,264.000000000,2022-08-25,422083
7991,1114,20,169.400000000,2022-08-25,422168
7991,1115,16,232.800000000,2022-08-25,422168
7991,1120,10,220.700000000,2022-08-25,422168
20987,1120,20,441.400000000,2022-08-25,422173
25434,1120,40,882.800000000,2022-08-25,422204
21060,594,4,163.920000000,2022-08-25,421743
21060,847,12,575.760000000,2022-08-25,421743
10863,594,12,491.760000000,2022-08-25,422072
7853,594,12,491.760000000,2022-08-25,422172
7853,9549,22,186.340000000,2022-08-25,422172
6249,594,60,2458.800000000,2022-08-25,422042
23454,1113,5,69.950000000,2022-08-25,422047
23454,1116,5,59.950000000,2022-08-25,422047
23454,1117,5,74.950000000,2022-08-25,422047
23454,9549,5,39.950000000,2022-08-25,422047
27473,847,6,287.880000000,2022-08-25,422013
27003,1113,12,165.840000000,2022-08-25,422197
27003,1120,10,209.700000000,2022-08-25,422197
26795,1113,12,165.840000000,2022-08-25,422166
26795,1120,10,209.700000000,2022-08-25,422166
25833,594,12,466.440000000,2022-08-25,422164
20121,787,6,148.200000000,2022-08-25,422249
28316,594,12,491.760000000,2022-08-25,422095
23167,787,1,24.700000000,2022-08-25,422171
21240,787,3,83.010000000,2022-08-25,421999
28467,908,18,627.300000000,2022-08-25,422221
14773,1120,33,0.000000000,2022-08-25,422207
14773,1120,300,6324.000000000,2022-08-25,422210
27617,1120,200,4216.000000000,2022-08-25,422208
27617,1120,22,0.000000000,2022-08-25,422237
20549,1115,16,204.320000000,2022-08-25,422157
20549,1120,30,0.000000000,2022-08-25,422180
23867,1115,32,408.640000000,2022-08-25,422170
23867,1120,70,1361.500000000,2022-08-25,422170
20327,1113,12,174.600000000,2022-08-25,422012
20327,1120,20,415.000000000,2022-08-25,422012
20327,9549,22,186.340000000,2022-08-25,422012
20279,787,60,1482.600000000,2022-08-25,422052
20279,787,6,0.000000000,2022-08-25,422096
14259,787,24,597.120000000,2022-08-25,422160
21249,1113,2,0.000000000,2022-08-25,422063
21249,1120,2,0.000000000,2022-08-25,422063
21249,1113,24,333.840000000,2022-08-25,422064
21249,1114,20,169.800000000,2022-08-25,422064
21249,1120,20,422.000000000,2022-08-25,422064
16767,1113,12,174.600000000,2022-08-25,422109
16767,1115,16,232.800000000,2022-08-25,422109
16767,1117,18,285.120000000,2022-08-25,422109
8992,1113,120,1629.600000000,2022-08-25,422247
8992,9549,22,179.520000000,2022-08-25,422247
8992,1113,12,0.000000000,2022-08-25,422248
6481,9549,10,85.000000000,2022-08-25,422141
28445,1120,6,126.000000000,2022-08-25,422155
11416,1116,18,230.580000000,2022-08-25,422061
11416,1117,18,285.120000000,2022-08-25,422061
11416,9577,6,0.000000000,2022-08-25,422060
28100,594,11,393.800000000,2022-08-25,422006
28100,594,1,0.000000000,2022-08-25,422031
27998,1113,12,174.600000000,2022-08-25,422068
16609,787,6,169.620000000,2022-08-25,422183
26545,1101,8,323.440000000,2022-08-25,422076
2144,1114,20,177.800000000,2022-08-25,422082
28468,594,12,466.800000000,2022-08-25,422225
28468,594,2,0.000000000,2022-08-25,422226
28417,787,36,889.200000000,2022-08-25,422108
28296,787,3,78.000000000,2022-08-25,422195
21294,1113,12,174.600000000,2022-08-25,422211
21294,1114,20,177.800000000,2022-08-25,422211
21294,1120,10,220.700000000,2022-08-25,422211
21294,9549,22,186.340000000,2022-08-25,422211
26107,1113,12,174.600000000,2022-08-25,422089
26107,9577,22,218.900000000,2022-08-25,422089
5604,594,18,576.000000000,2022-08-25,421754
5604,9549,45,407.700000000,2022-08-25,421754
16554,594,60,2148.000000000,2022-08-25,422070
4952,9550,22,186.340000000,2022-08-25,422067
18848,787,18,508.860000000,2022-08-25,422105
28404,787,18,444.600000000,2022-08-25,422188
22242,847,6,334.020000000,2022-08-25,422147
22242,1117,18,295.200000000,2022-08-25,422147
23270,1116,1,12.680000000,2022-08-25,422278
6960,1081,1,46.710000000,2022-08-25,422389
23165,909,1,57.810000000,2022-08-25,422296
26133,1113,1,11.330000000,2022-08-25,422555
4744,787,6,187.380000000,2022-08-26,422290
2349,1113,96,1396.800000000,2022-08-26,422547
2349,1115,32,465.600000000,2022-08-26,422547
2349,1120,20,441.400000000,2022-08-26,422547
2349,9549,110,931.700000000,2022-08-26,422547
2349,9577,22,218.900000000,2022-08-26,422547
2349,1120,10,0.000000000,2022-08-26,422548
28102,787,10,240.000000000,2022-08-26,422536
26678,787,20,528.000000000,2022-08-26,422450
26678,787,1,0.000000000,2022-08-26,422468
14247,1081,20,934.200000000,2022-08-26,422334
27290,787,18,482.940000000,2022-08-26,422448
28259,787,2,56.540000000,2022-08-26,422394
13433,594,3,0.000000000,2022-08-26,422479
13433,594,36,1289.520000000,2022-08-26,422298
23591,1113,1,0.000000000,2022-08-26,422532
23591,9577,2,0.000000000,2022-08-26,422532
23591,1113,12,174.600000000,2022-08-26,422522
23591,9577,22,218.900000000,2022-08-26,422522
16675,1117,1,15.840000000,2022-08-26,422523
16675,9549,1,8.470000000,2022-08-26,422523
22446,1113,24,349.200000000,2022-08-26,422269
21370,1113,6,87.300000000,2022-08-26,422388
21257,1113,72,1047.600000000,2022-08-26,422326
21257,1120,60,1224.000000000,2022-08-26,422326
2498,787,30,780.300000000,2022-08-26,422324
8201,787,12,339.240000000,2022-08-26,422495
16008,1120,1,0.000000000,2022-08-26,422496
16008,1115,16,218.880000000,2022-08-26,422493
16008,1120,10,220.700000000,2022-08-26,422493
27747,1113,20,276.600000000,2022-08-26,422425
27747,1113,2,0.000000000,2022-08-26,422428
12596,1113,12,278.640000000,2022-08-26,422544
12596,9549,22,188.100000000,2022-08-26,422544
21337,594,6,229.200000000,2022-08-26,422443
28199,787,24,678.480000000,2022-08-26,422258
20549,1120,70,1361.500000000,2022-08-26,422339
20549,1120,30,0.000000000,2022-08-26,422341
18848,787,18,508.860000000,2022-08-26,422477
28061,1113,12,174.600000000,2022-08-26,422434
9840,847,40,1919.200000000,2022-08-26,422379
4872,594,6,245.880000000,2022-08-26,422421
27211,847,4,191.920000000,2022-08-26,422513
13249,1113,12,174.600000000,2022-08-26,422037
13249,1120,12,264.840000000,2022-08-26,422037
22738,1117,3,0.000000000,2022-08-26,422396
22738,9577,3,0.000000000,2022-08-26,422396
22738,1117,12,190.080000000,2022-08-26,422397
22738,9577,12,119.400000000,2022-08-26,422397
28480,787,60,1482.000000000,2022-08-26,422565
28480,9549,6,50.820000000,2022-08-26,422566
28480,9577,1,9.950000000,2022-08-26,422566
28480,787,6,0.000000000,2022-08-26,422567
28480,9577,3,0.000000000,2022-08-26,422567
18833,1120,12,264.840000000,2022-08-26,422036
9892,594,18,737.640000000,2022-08-26,422467
9526,1113,10,145.500000000,2022-08-26,422345
9526,1120,10,220.700000000,2022-08-26,422345
9526,1113,1,0.000000000,2022-08-26,422504
9526,1120,1,0.000000000,2022-08-26,422504
24989,594,6,214.800000000,2022-08-26,422444
26426,1120,5,110.350000000,2022-08-26,422361
18371,1120,10,220.700000000,2022-08-26,422343
18371,1120,1,0.000000000,2022-08-26,422344
5369,787,30,855.000000000,2022-08-26,422550
18393,1113,2,0.000000000,2022-08-26,422442
18393,1120,2,0.000000000,2022-08-26,422442
18293,1113,12,174.600000000,2022-08-26,422498
18293,1115,16,232.800000000,2022-08-26,422498
16287,1116,18,230.580000000,2022-08-26,422294
16287,1117,18,259.380000000,2022-08-26,422294
16287,9577,22,218.900000000,2022-08-26,422294
16287,1116,1,0.000000000,2022-08-26,422481
16287,1117,1,0.000000000,2022-08-26,422481
16287,9577,1,0.000000000,2022-08-26,422481
16378,1120,3,66.210000000,2022-08-26,422029
20372,1117,18,259.380000000,2022-08-26,422030
20372,1120,2,44.140000000,2022-08-26,422030
17078,787,12,339.240000000,2022-08-26,422368
7332,787,18,508.860000000,2022-08-26,422293
19930,787,3,84.810000000,2022-08-26,422375
16736,787,6,148.200000000,2022-08-26,422366
28451,1117,18,285.120000000,2022-08-26,422289
28451,9549,22,186.340000000,2022-08-26,422289
28451,9577,22,218.900000000,2022-08-26,422289
5632,1101,24,1036.320000000,2022-08-26,422332
22471,847,3,143.940000000,2022-08-26,422300
11983,1113,12,178.560000000,2022-08-26,422540
11983,1120,5,110.000000000,2022-08-26,422540
26357,1081,6,262.380000000,2022-08-26,422470
4666,594,6,245.880000000,2022-08-26,422503
21260,1113,12,165.960000000,2022-08-26,422316
23955,1113,24,349.200000000,2022-08-26,422424
23955,1115,16,232.800000000,2022-08-26,422424
23955,9549,44,372.680000000,2022-08-26,422424
4015,9549,22,186.340000000,2022-08-26,422404
11956,1113,12,178.560000000,2022-08-26,422534
11956,1120,5,110.000000000,2022-08-26,422534
11956,9549,22,188.100000000,2022-08-26,422534
19623,1113,24,349.200000000,2022-08-26,422371
25554,908,6,217.020000000,2022-08-26,422452
26305,1113,96,1396.800000000,2022-08-26,422374
26305,1115,16,232.800000000,2022-08-26,422374
26305,9549,22,0.000000000,2022-08-26,422406
28476,1120,2,0.000000000,2022-08-26,422333
28476,1120,20,421.600000000,2022-08-26,422328
21037,1113,12,174.600000000,2022-08-26,422501
19686,1117,18,285.120000000,2022-08-26,422514
19686,9549,22,186.340000000,2022-08-26,422514
19686,9577,22,218.900000000,2022-08-26,422514
21469,1114,20,177.800000000,2022-08-26,422525
21469,9549,22,186.340000000,2022-08-26,422525
28479,1117,18,285.120000000,2022-08-26,422543
28479,1120,10,220.700000000,2022-08-26,422543
27507,1135,2,110.120000000,2022-08-26,422449
23054,1113,12,174.600000000,2022-08-26,422370
7130,1120,10,220.700000000,2022-08-26,422441
3839,1113,24,333.600000000,2022-08-26,422325
3839,1115,16,218.880000000,2022-08-26,422325
9702,1095,24,1280.160000000,2022-08-26,422380
18688,594,6,214.800000000,2022-08-26,422457
7317,787,6,169.620000000,2022-08-26,422462
16549,594,12,429.600000000,2022-08-26,422517
11982,1113,12,178.560000000,2022-08-26,422542
11982,1120,5,110.000000000,2022-08-26,422542
3122,9549,22,186.340000000,2022-08-26,422446
26339,847,12,575.760000000,2022-08-26,422384
26339,1081,12,560.520000000,2022-08-26,422384
5008,594,18,646.200000000,2022-08-26,422487
28148,787,6,169.620000000,2022-08-26,422515
22434,9549,2,0.000000000,2022-08-26,422352
22434,1113,16,222.400000000,2022-08-26,422351
23085,847,6,287.880000000,2022-08-26,422391
24324,1095,6,320.040000000,2022-08-26,422338
25762,594,12,491.760000000,2022-08-26,422482
6797,787,12,316.200000000,2022-08-26,422531
11820,787,12,339.240000000,2022-08-26,422363
7853,594,6,245.880000000,2022-08-26,422473
7853,9549,22,186.340000000,2022-08-26,422473
13797,787,54,1448.280000000,2022-08-26,422516
17342,787,12,296.400000000,2022-08-26,422469
27734,1053,6,221.340000000,2022-08-26,422347
8580,594,16,656.000000000,2022-08-26,422340
13705,787,18,483.480000000,2022-08-26,422451
27994,787,12,299.880000000,2022-08-26,422483
19939,787,24,534.720000000,2022-08-26,422633
19939,1081,4,186.840000000,2022-08-26,422644
2145,594,6,229.140000000,2022-08-26,422658
23165,594,1,35.650000000,2022-08-26,422637
22409,787,1,22.280000000,2022-08-26,422573
5398,594,1,38.190000000,2022-08-26,422743
28452,594,480,16324.800000000,2022-08-26,422797
28452,1081,300,12462.000000000,2022-08-26,422797
20386,9549,44,410.520000000,2022-08-26,422811
27800,9550,22,212.740000000,2022-08-26,422765
27558,1101,7,283.010000000,2022-08-26,422582
15446,594,6,214.800000000,2022-08-26,422634
17170,1081,12,524.760000000,2022-08-26,422741
16948,594,6,214.800000000,2022-08-26,422600
28058,787,10,282.700000000,2022-08-26,422571
27995,1114,20,166.000000000,2022-08-26,422585
27678,1101,16,690.880000000,2022-08-26,422754
21427,9549,7,67.690000000,2022-08-27,422762
23028,1113,12,166.320000000,2022-08-27,422717
12899,787,6,158.100000000,2022-08-27,422742
15403,594,18,737.640000000,2022-08-27,422630
15403,9549,22,212.740000000,2022-08-27,422630
24492,594,18,607.140000000,2022-08-27,422793
14492,594,24,809.520000000,2022-08-27,422786
26465,594,6,214.800000000,2022-08-27,422666
23895,908,12,434.040000000,2022-08-27,422744
23011,594,1,40.980000000,2022-08-27,422576
4744,787,12,374.760000000,2022-08-27,422622
4744,9549,22,208.780000000,2022-08-27,422622
26243,1113,108,1270.080000000,2022-08-27,422588
26243,1116,36,381.240000000,2022-08-27,422588
26243,9549,22,178.200000000,2022-08-27,422588
26243,9550,154,1253.560000000,2022-08-27,422588
27974,594,12,458.040000000,2022-08-27,422597
28482,1113,6,0.000000000,2022-08-27,422693
12986,9549,10,90.500000000,2022-08-27,422779
28038,9549,10,80.300000000,2022-08-27,422619
13847,787,6,158.160000000,2022-08-27,422683
20890,1095,6,320.040000000,2022-08-27,422628
24942,1114,20,177.800000000,2022-08-27,422701
13433,594,30,1081.800000000,2022-08-27,422722
13433,9577,2,0.000000000,2022-08-27,422730
28239,1101,24,970.320000000,2022-08-27,422615
28239,1117,9,142.560000000,2022-08-27,422615
25434,1120,40,882.800000000,2022-08-27,422676
22459,1101,16,646.880000000,2022-08-27,422590
28436,9546,3,87.180000000,2022-08-27,422603
28436,9563,2,60.000000000,2022-08-27,422603
28145,1101,8,338.880000000,2022-08-27,422714
5046,594,6,246.000000000,2022-08-27,422774
5046,908,2,76.000000000,2022-08-27,422774
23965,1101,8,323.600000000,2022-08-27,422627
24813,787,24,643.920000000,2022-08-27,422575
27805,1113,12,165.960000000,2022-08-27,422625
27954,1101,8,338.880000000,2022-08-27,422679
26283,787,20,528.000000000,2022-08-27,422629
26283,787,2,0.000000000,2022-08-27,422635
17224,594,28,1147.440000000,2022-08-27,422579
17224,787,1,28.270000000,2022-08-27,422579
21709,1120,2,0.000000000,2022-08-27,422764
21709,1081,6,262.380000000,2022-08-27,422689
21709,1120,20,408.000000000,2022-08-27,422689
6875,787,6,156.780000000,2022-08-27,422756
22626,594,6,254.280000000,2022-08-27,422626
8503,594,6,245.880000000,2022-08-27,422697
8503,9549,22,212.740000000,2022-08-27,422697
28414,594,60,2291.400000000,2022-08-27,422809
21301,1113,1,0.000000000,2022-08-27,422729
21301,1120,1,0.000000000,2022-08-27,422729
21301,1113,12,174.600000000,2022-08-27,422665
21301,1120,10,220.700000000,2022-08-27,422665
21541,1113,12,174.600000000,2022-08-27,422596
