systemId,Code,Quantity,Amount,Sale Date,Transaction ID
18393,1112,20,177.800000000,2022-10-14,433592
18393,1120,10,220.700000000,2022-10-14,433592
16957,787,24,805.200000000,2022-10-14,433652
27569,594,18,737.640000000,2022-10-14,433838
6481,594,6,246.000000000,2022-10-14,433795
6481,9549,10,98.000000000,2022-10-14,433795
3891,9337,12,454.680000000,2022-10-14,433589
28806,9337,6,197.700000000,2022-10-14,433879
8012,787,12,377.400000000,2022-10-14,433880
26465,1048,12,574.800000000,2022-10-14,433626
28316,594,30,1229.400000000,2022-10-14,433646
24592,9596,16,239.840000000,2022-10-14,433860
21099,1116,18,230.580000000,2022-10-14,433574
21099,1120,10,220.700000000,2022-10-14,433574
28801,9596,1,16.170000000,2022-10-14,433804
17226,9549,132,1276.440000000,2022-10-14,433562
17226,9596,16,0.000000000,2022-10-14,433561
21424,1116,18,230.580000000,2022-10-14,433590
21424,9596,16,232.800000000,2022-10-14,433590
16205,1112,20,177.800000000,2022-10-14,433766
16205,1120,10,220.700000000,2022-10-14,433766
28806,9337,6,197.700000000,2022-10-14,433939
5398,1095,10,455.000000000,2022-10-14,434069
25567,1095,1,47.240000000,2022-10-14,434136
19939,9577,1,0.000000000,2022-10-14,433346
19939,9592,1,0.000000000,2022-10-14,433346
28601,9545,2,38.200000000,2022-10-14,434227
28499,1120,1,17.200000000,2022-10-14,434228
23382,9577,2,16.140000000,2022-10-14,434232
22449,1054,2,100.160000000,2022-10-15,434163
28052,9337,6,197.700000000,2022-10-15,433886
8201,787,12,399.120000000,2022-10-15,434119
27542,594,24,983.520000000,2022-10-15,434117
24220,9337,6,184.260000000,2022-10-15,434217
13797,787,30,997.800000000,2022-10-15,434190
12899,9337,6,184.260000000,2022-10-15,434209
26243,9549,44,398.200000000,2022-10-15,434064
26243,9550,22,199.320000000,2022-10-15,434064
26243,9596,80,1076.000000000,2022-10-15,434064
27198,9596,16,232.800000000,2022-10-15,434085
19041,9337,6,180.600000000,2022-10-15,433884
23168,1112,20,177.800000000,2022-10-15,434177
28777,594,12,466.440000000,2022-10-15,434220
28494,1057,80,2851.200000000,2022-10-15,433971
17003,1095,6,306.600000000,2022-10-15,433922
20627,1057,8,290.960000000,2022-10-15,434158
8223,1057,40,1430.400000000,2022-10-15,433999
14015,594,6,276.240000000,2022-10-15,433923
14667,1058,2,60.100000000,2022-10-15,433958
4744,1058,6,206.280000000,2022-10-15,434007
4744,9337,12,419.400000000,2022-10-15,434007
5008,594,22,878.900000000,2022-10-15,433882
19202,1095,3,132.690000000,2022-10-15,434094
14259,9337,12,395.400000000,2022-10-15,434090
16434,9337,12,395.400000000,2022-10-15,434095
21315,1120,10,220.700000000,2022-10-15,433918
21315,9596,16,232.800000000,2022-10-15,433918
28269,9596,16,232.800000000,2022-10-15,434130
21301,1120,10,220.700000000,2022-10-15,434233
21301,9596,16,232.800000000,2022-10-15,434233
15928,9337,6,190.500000000,2022-10-15,433920
3362,1057,8,285.120000000,2022-10-15,434141
27226,1112,5,44.450000000,2022-10-15,434121
27226,1116,5,64.050000000,2022-10-15,434121
27226,9550,5,48.350000000,2022-10-15,434121
28108,787,24,863.760000000,2022-10-15,434071
24118,1112,20,177.800000000,2022-10-15,433889
24118,9596,16,232.800000000,2022-10-15,433889
27541,594,6,214.800000000,2022-10-15,434015
17224,787,27,971.730000000,2022-10-15,433887
17315,909,10,664.200000000,2022-10-15,434002
27734,594,6,216.000000000,2022-10-15,434017
21083,9549,22,212.740000000,2022-10-15,434011
21083,9596,16,232.800000000,2022-10-15,434011
17887,1112,20,177.800000000,2022-10-15,434010
17887,9592,16,270.080000000,2022-10-15,434010
18753,1057,8,290.960000000,2022-10-15,433952
24125,9337,60,1806.000000000,2022-10-15,434172
24125,9337,6,0.000000000,2022-10-15,434173
28376,9592,6,101.280000000,2022-10-15,433893
27890,9337,6,179.940000000,2022-10-15,434245
19158,9549,22,212.740000000,2022-10-17,433942
19158,9596,48,698.400000000,2022-10-17,433942
22449,1054,2,100.160000000,2022-10-17,434155
23111,1116,18,217.980000000,2022-10-17,434194
23111,1120,100,1590.000000000,2022-10-17,434194
20083,1112,20,167.000000000,2022-10-17,434200
20083,1120,100,1590.000000000,2022-10-17,434200
20135,1112,20,167.000000000,2022-10-17,434197
20135,1120,100,1590.000000000,2022-10-17,434197
26613,1120,10,209.700000000,2022-10-17,434124
16146,1112,20,177.800000000,2022-10-17,434031
16146,9596,16,232.800000000,2022-10-17,434031
27116,9549,11,106.370000000,2022-10-17,434083
25283,9596,16,232.800000000,2022-10-17,434029
27511,1120,50,795.000000000,2022-10-17,434188
27511,9596,80,872.000000000,2022-10-17,434188
21919,9337,24,909.600000000,2022-10-17,434004
6643,594,8,286.480000000,2022-10-17,434097
19293,1101,24,1088.880000000,2022-10-17,433919
25461,1112,20,167.000000000,2022-10-17,434192
25461,1116,18,217.980000000,2022-10-17,434192
25461,1120,50,795.000000000,2022-10-17,434192
25461,9596,64,697.600000000,2022-10-17,434192
20091,1112,40,334.000000000,2022-10-17,434206
20091,1120,50,795.000000000,2022-10-17,434206
20091,9596,32,348.800000000,2022-10-17,434206
20088,1120,50,795.000000000,2022-10-17,434207
20088,9596,16,174.400000000,2022-10-17,434207
18876,1058,18,592.200000000,2022-10-17,433966
21350,1112,20,177.800000000,2022-10-17,433959
27367,9596,16,232.800000000,2022-10-17,433895
20409,1112,20,169.800000000,2022-10-17,433933
20409,9549,22,208.780000000,2022-10-17,433933
19901,1112,20,169.800000000,2022-10-17,433931
19901,9596,16,222.560000000,2022-10-17,433931
18454,1112,40,339.600000000,2022-10-17,433932
18454,9596,32,445.120000000,2022-10-17,433932
8271,9337,6,212.160000000,2022-10-17,434013
14736,1112,40,355.600000000,2022-10-17,434041
14736,1120,20,441.400000000,2022-10-17,434041
14736,9596,32,465.600000000,2022-10-17,434041
14736,9549,22,0.000000000,2022-10-17,434042
23393,1112,20,177.800000000,2022-10-17,434046
23393,9596,16,232.800000000,2022-10-17,434046
28699,9549,6,58.020000000,2022-10-17,434044
5632,1057,16,624.320000000,2022-10-17,433987
26448,1058,1,32.900000000,2022-10-17,434162
22167,9337,12,411.120000000,2022-10-17,434250
28626,594,16,574.080000000,2022-10-17,433899
21259,9596,12,174.600000000,2022-10-17,434040
4744,9337,6,209.700000000,2022-10-17,434008
26579,1112,40,340.000000000,2022-10-17,433925
26579,1120,30,630.000000000,2022-10-17,433925
26579,9596,32,477.440000000,2022-10-17,433925
26577,1120,200,4080.000000000,2022-10-17,433911
20090,1112,20,167.000000000,2022-10-17,434204
20090,1120,100,1590.000000000,2022-10-17,434204
20090,9596,32,348.800000000,2022-10-17,434204
20089,1120,100,1590.000000000,2022-10-17,434202
20089,9596,16,174.400000000,2022-10-17,434202
24813,9337,12,374.400000000,2022-10-17,434132
20909,9337,6,181.200000000,2022-10-17,434257
18977,1120,10,220.700000000,2022-10-17,434129
18977,9596,32,465.600000000,2022-10-17,434129
6875,1120,7,145.950000000,2022-10-17,434243
4562,9549,22,212.740000000,2022-10-17,434146
4562,9592,16,257.920000000,2022-10-17,434146
4562,9596,48,698.400000000,2022-10-17,434146
20385,9592,16,270.080000000,2022-10-17,434102
20385,9596,16,232.800000000,2022-10-17,434102
24423,9549,22,212.740000000,2022-10-17,433915
24423,9596,16,232.800000000,2022-10-17,433915
20690,9337,12,393.360000000,2022-10-17,434294
20083,1112,20,167.000000000,2022-10-17,434333
20083,1120,70,1113.000000000,2022-10-17,434333
20135,1112,20,167.000000000,2022-10-17,434396
20135,1120,70,1113.000000000,2022-10-17,434396
5398,1095,32,1456.000000000,2022-10-17,434411
5398,594,3,94.350000000,2022-10-17,434508
5398,1095,32,1456.000000000,2022-10-17,434520
26240,9337,11,337.810000000,2022-10-18,434331
26240,9337,1,0.000000000,2022-10-18,434667
16857,9337,12,368.520000000,2022-10-18,434651
28556,1112,20,179.800000000,2022-10-18,434395
28556,9577,6,64.740000000,2022-10-18,434395
23060,9337,36,1180.080000000,2022-10-18,434691
23060,9337,6,0.000000000,2022-10-18,434694
18471,1120,12,267.960000000,2022-10-18,434313
18471,9549,6,58.440000000,2022-10-18,434313
24942,1114,20,179.800000000,2022-10-18,434349
21221,1120,10,208.400000000,2022-10-18,434289
23120,1112,20,179.800000000,2022-10-18,434292
28412,1048,30,1437.000000000,2022-10-18,434625
28412,1095,30,1407.000000000,2022-10-18,434625
18573,1120,2,0.000000000,2022-10-18,434354
18573,9596,16,0.000000000,2022-10-18,434354
18573,1120,10,223.300000000,2022-10-18,434355
18573,9596,16,235.360000000,2022-10-18,434355
23650,9337,36,1180.080000000,2022-10-18,434479
16433,1101,8,367.680000000,2022-10-18,434655
26678,9337,10,305.000000000,2022-10-18,434261
26678,9337,1,0.000000000,2022-10-18,434669
28139,594,18,733.680000000,2022-10-18,434338
28139,908,8,334.880000000,2022-10-18,434338
27541,9564,8,407.920000000,2022-10-18,434360
26305,9549,22,214.280000000,2022-10-18,434359
23955,1120,20,446.600000000,2022-10-18,434386
23955,9549,22,214.280000000,2022-10-18,434386
23955,9596,80,1176.800000000,2022-10-18,434386
28403,1120,20,446.600000000,2022-10-18,434598
28403,9549,44,428.560000000,2022-10-18,434598
28403,9592,16,273.120000000,2022-10-18,434598
28403,9596,80,1176.800000000,2022-10-18,434598
11956,9596,32,470.720000000,2022-10-18,434587
27339,1112,20,169.000000000,2022-10-18,434693
27339,9596,16,220.000000000,2022-10-18,434693
4593,594,18,699.660000000,2022-10-18,434514
11680,594,18,733.680000000,2022-10-18,434567
11680,1058,3,99.570000000,2022-10-18,434567
14243,594,12,454.440000000,2022-10-18,434529
15403,594,24,978.240000000,2022-10-18,434495
15403,1058,6,199.140000000,2022-10-18,434495
26577,1120,40,0.000000000,2022-10-18,434370
12944,9337,18,541.800000000,2022-10-18,434487
28443,594,18,699.660000000,2022-10-18,434501
23985,594,30,1146.000000000,2022-10-18,434492
20180,594,12,466.440000000,2022-10-18,434509
20180,1117,6,93.180000000,2022-10-18,434509
24592,9596,16,219.680000000,2022-10-18,434629
11792,594,12,489.120000000,2022-10-18,434578
21892,1101,16,735.360000000,2022-10-18,434339
11442,594,18,733.680000000,2022-10-18,434376
11442,1058,6,199.140000000,2022-10-18,434376
7955,1048,36,1794.960000000,2022-10-18,434496
27542,594,12,489.120000000,2022-10-18,434647
16761,787,6,230.160000000,2022-10-18,434432
16761,1048,6,304.680000000,2022-10-18,434432
28364,787,12,460.320000000,2022-10-18,434431
23079,9549,44,428.560000000,2022-10-18,434357
23079,9592,16,273.120000000,2022-10-18,434357
25099,594,24,978.240000000,2022-10-18,434389
8844,1120,10,223.300000000,2022-10-18,434319
22459,1057,16,624.320000000,2022-10-18,434596
25185,9596,16,235.360000000,2022-10-18,434448
23054,1112,20,179.800000000,2022-10-18,434435
23054,9549,22,214.280000000,2022-10-18,434435
23054,9596,16,235.360000000,2022-10-18,434435
16113,1058,6,197.400000000,2022-10-18,434301
6797,9337,12,368.520000000,2022-10-18,434674
18848,9337,12,393.360000000,2022-10-18,434318
27995,1114,20,179.800000000,2022-10-18,434679
27995,9549,22,214.280000000,2022-10-18,434679
27995,9596,16,235.360000000,2022-10-18,434679
22394,594,5,203.800000000,2022-10-18,434326
9840,594,16,652.160000000,2022-10-18,434407
9840,1048,12,689.400000000,2022-10-18,434418
4872,594,6,244.560000000,2022-10-18,434648
5802,1057,8,314.960000000,2022-10-18,434424
12317,787,6,214.800000000,2022-10-18,434439
14951,1095,20,957.200000000,2022-10-18,434481
23485,1120,10,223.300000000,2022-10-18,434377
23485,9549,22,214.280000000,2022-10-18,434377
15859,1112,20,179.800000000,2022-10-18,434288
15859,9596,16,235.360000000,2022-10-18,434288
28821,9549,22,214.280000000,2022-10-18,434689
23484,9549,22,207.020000000,2022-10-18,434345
23484,9596,32,470.720000000,2022-10-18,434345
4897,1095,18,861.480000000,2022-10-18,434474
18688,594,6,222.900000000,2022-10-18,434569
21687,594,24,978.240000000,2022-10-18,434621
28239,1095,18,861.480000000,2022-10-18,434321
7130,1112,20,179.800000000,2022-10-18,434401
7130,1120,10,223.300000000,2022-10-18,434401
7130,9596,16,235.360000000,2022-10-18,434401
9702,1095,30,1435.800000000,2022-10-18,434630
20141,1095,60,2871.600000000,2022-10-18,434417
26617,594,12,466.440000000,2022-10-18,434511
24026,1048,12,574.800000000,2022-10-18,434281
24859,1048,24,1149.600000000,2022-10-18,434676
24859,1095,18,844.200000000,2022-10-18,434676
26339,1048,12,574.800000000,2022-10-18,434344
26339,1095,24,1125.600000000,2022-10-18,434344
19845,594,3,114.600000000,2022-10-18,434644
16879,594,12,569.640000000,2022-10-18,434290
23259,1114,60,533.400000000,2022-10-18,434500
23259,1115,16,232.800000000,2022-10-18,434500
23259,1117,18,285.120000000,2022-10-18,434500
23259,9549,44,425.480000000,2022-10-18,434500
23259,9550,22,212.740000000,2022-10-18,434500
23259,9596,80,1164.000000000,2022-10-18,434500
23258,1114,40,355.600000000,2022-10-18,434502
23258,9549,44,425.480000000,2022-10-18,434502
23258,9550,22,212.740000000,2022-10-18,434502
23258,9596,80,1164.000000000,2022-10-18,434502
23257,9596,48,698.400000000,2022-10-18,434504
26151,9549,22,212.740000000,2022-10-18,434498
26151,9596,64,931.200000000,2022-10-18,434498
28238,594,12,489.120000000,2022-10-18,434311
23261,1114,40,355.600000000,2022-10-18,434507
23261,9549,22,212.740000000,2022-10-18,434507
23261,9550,22,212.740000000,2022-10-18,434507
23261,9596,80,1164.000000000,2022-10-18,434507
23260,9596,64,931.200000000,2022-10-18,434494
12696,1112,20,179.800000000,2022-10-18,434295
12696,9549,22,214.280000000,2022-10-18,434295
12696,9592,16,273.120000000,2022-10-18,434295
12696,9596,32,470.720000000,2022-10-18,434295
26602,1114,20,167.800000000,2022-10-18,434458
26602,1120,30,669.900000000,2022-10-18,434458
26602,9549,22,214.280000000,2022-10-18,434458
26602,9596,64,878.720000000,2022-10-18,434458
17304,1048,6,299.160000000,2022-10-18,434412
5046,594,6,246.000000000,2022-10-18,434637
5046,908,1,41.900000000,2022-10-18,434637
5046,1058,6,201.000000000,2022-10-18,434637
23346,594,8,328.000000000,2022-10-18,434634
8580,594,8,328.000000000,2022-10-18,434643
22117,1057,24,872.880000000,2022-10-18,434485
16867,9596,16,235.360000000,2022-10-18,434632
13448,1120,20,446.600000000,2022-10-18,434490
13448,9549,22,214.280000000,2022-10-18,434490
9343,1120,20,446.600000000,2022-10-18,434499
9343,9596,32,470.720000000,2022-10-18,434499
28624,787,1,28.320000000,2022-10-18,434722
28650,1114,40,316.400000000,2022-10-18,434521
28650,9549,330,2933.700000000,2022-10-18,434521
19939,1058,1,33.010000000,2022-10-18,434837
10686,9337,12,367.800000000,2022-10-18,434786
5398,594,1,38.120000000,2022-10-18,434876
5398,9596,1,14.110000000,2022-10-18,434876
15037,1048,6,348.720000000,2022-10-18,434383
21002,1048,2,109.020000000,2022-10-18,434381
19939,9337,12,367.800000000,2022-10-18,434961
5398,9549,1,9.320000000,2022-10-18,434996
26627,1048,12,574.800000000,2022-10-19,434860
19871,1120,10,212.400000000,2022-10-19,434851
19871,9549,22,214.940000000,2022-10-19,434851
19871,9596,24,330.000000000,2022-10-19,434851
19850,1120,20,424.800000000,2022-10-19,434854
19850,9549,22,214.940000000,2022-10-19,434854
19850,9596,24,330.000000000,2022-10-19,434854
19849,9596,24,330.000000000,2022-10-19,434804
14186,594,4,163.040000000,2022-10-19,434746
21087,1112,20,179.800000000,2022-10-19,434735
21087,9549,22,214.280000000,2022-10-19,434735
21087,9596,16,235.360000000,2022-10-19,434735
15618,9596,16,235.360000000,2022-10-19,434733
21458,1112,20,169.800000000,2022-10-19,434752
21458,9549,22,208.780000000,2022-10-19,434752
26760,9549,22,212.740000000,2022-10-19,433894
26760,9550,22,212.740000000,2022-10-19,433894
26760,9596,16,232.800000000,2022-10-19,433894
23664,1112,40,359.600000000,2022-10-19,434307
23664,1114,40,359.600000000,2022-10-19,434307
23665,1114,40,359.600000000,2022-10-19,434308
14259,9337,18,590.040000000,2022-10-19,434933
25680,1120,20,434.400000000,2022-10-19,434540
25680,9596,16,228.800000000,2022-10-19,434540
25680,1120,2,0.000000000,2022-10-19,434541
27954,9564,3,152.970000000,2022-10-19,434798
12596,9596,32,470.720000000,2022-10-19,434594
10646,9549,22,214.280000000,2022-10-19,434829
26747,1120,10,209.900000000,2022-10-19,434444
26747,9596,16,220.000000000,2022-10-19,434444
7853,594,12,489.120000000,2022-10-19,434912
7853,1058,6,199.140000000,2022-10-19,434912
13797,787,30,992.400000000,2022-10-19,434893
25833,594,12,466.440000000,2022-10-19,434826
11483,594,72,2882.160000000,2022-10-19,434583
10621,9337,18,541.800000000,2022-10-19,434943
21427,1058,3,99.570000000,2022-10-19,434932
22806,787,6,201.300000000,2022-10-19,434929
25042,787,4,144.000000000,2022-10-19,434897
27929,9596,16,235.360000000,2022-10-19,434724
17073,9337,112,2788.800000000,2022-10-19,434962
27353,9337,30,896.100000000,2022-10-19,434740
26751,9337,1,32.000000000,2022-10-19,434941
18848,9337,18,590.040000000,2022-10-19,434880
25442,787,12,429.600000000,2022-10-19,434863
16507,1120,10,210.000000000,2022-10-19,434813
8580,594,16,656.000000000,2022-10-19,434903
23346,594,8,328.000000000,2022-10-19,434902
26682,1101,24,1029.600000000,2022-10-19,434861
26682,1101,6,0.000000000,2022-10-19,434949
24646,9337,6,196.680000000,2022-10-19,434762
7332,1057,8,286.720000000,2022-10-19,434776
7332,9337,12,363.000000000,2022-10-19,434776
8880,9549,22,205.040000000,2022-10-19,434825
8880,9550,22,205.040000000,2022-10-19,434825
16767,1114,20,179.800000000,2022-10-19,434763
16767,1120,10,223.300000000,2022-10-19,434763
24788,1120,300,5100.000000000,2022-10-19,434039
23666,1112,40,359.600000000,2022-10-19,434282
23666,1114,40,359.600000000,2022-10-19,434282
23666,9596,48,706.080000000,2022-10-19,434282
21383,9549,22,214.280000000,2022-10-19,434741
24789,1112,20,179.800000000,2022-10-19,434811
21047,9596,16,235.360000000,2022-10-19,434881
17080,1112,40,359.600000000,2022-10-19,434793
17080,9592,16,273.120000000,2022-10-19,434793
17080,9596,32,470.720000000,2022-10-19,434793
21673,1112,20,179.800000000,2022-10-19,434907
21673,9596,16,235.360000000,2022-10-19,434907
20062,9596,48,706.080000000,2022-10-19,434751
28201,1101,16,686.400000000,2022-10-19,434915
28201,1101,3,0.000000000,2022-10-19,434917
25861,9337,3,101.610000000,2022-10-19,434784
6586,1112,40,0.000000000,2022-10-19,434873
6586,1112,20,177.800000000,2022-10-19,434871
6586,1114,40,355.600000000,2022-10-19,434871
6586,1116,18,230.580000000,2022-10-19,434871
6586,1120,20,441.400000000,2022-10-19,434871
6586,9549,22,212.740000000,2022-10-19,434871
6586,9596,64,931.200000000,2022-10-19,434871
26412,9546,4,118.400000000,2022-10-19,434918
26412,9563,2,61.000000000,2022-10-19,434918
27092,1057,32,1259.840000000,2022-10-19,434827
21050,9596,16,235.360000000,2022-10-19,434975
21085,1112,20,179.800000000,2022-10-19,434856
21085,9596,16,235.360000000,2022-10-19,434856
19369,1112,20,179.800000000,2022-10-19,434739
19369,1114,20,179.800000000,2022-10-19,434739
19369,1120,10,223.300000000,2022-10-19,434739
19369,9596,16,235.360000000,2022-10-19,434739
15868,9549,22,214.280000000,2022-10-19,434788
22913,9549,22,214.280000000,2022-10-19,434774
28135,9549,12,114.000000000,2022-10-19,434756
19424,1095,6,273.060000000,2022-10-19,434935
11982,1120,5,110.000000000,2022-10-19,434592
27236,1057,16,575.360000000,2022-10-19,434884
23278,9596,16,235.360000000,2022-10-19,434895
24420,9337,6,196.680000000,2022-10-19,434982
5008,594,24,958.800000000,2022-10-19,434885
6643,594,8,297.200000000,2022-10-19,434761
26340,594,12,489.120000000,2022-10-19,434971
25762,594,12,491.760000000,2022-10-19,434743
18078,9596,48,693.120000000,2022-10-19,434368
21076,1120,10,218.000000000,2022-10-19,434845
21076,9596,16,228.800000000,2022-10-19,434845
21076,1120,1,0.000000000,2022-10-19,434846
28600,1120,3,0.000000000,2022-10-19,434809
28600,1120,20,436.000000000,2022-10-19,434810
28600,9549,22,208.780000000,2022-10-19,434810
18406,9549,22,208.780000000,2022-10-19,434844
18406,9596,16,228.800000000,2022-10-19,434844
18406,1120,1,0.000000000,2022-10-19,434847
11543,1120,10,208.400000000,2022-10-19,434568
11543,9596,12,164.760000000,2022-10-19,434568
18072,1112,120,1078.800000000,2022-10-19,434835
18072,9549,22,0.000000000,2022-10-19,434836
18258,1120,20,424.800000000,2022-10-19,434850
18258,9549,22,214.940000000,2022-10-19,434850
18258,9596,24,330.000000000,2022-10-19,434850
18250,1120,20,424.800000000,2022-10-19,434805
18250,9596,24,330.000000000,2022-10-19,434805
24421,9596,16,235.360000000,2022-10-19,434843
20047,1081,1,5.000000000,2022-10-19,435162
27075,1120,1,17.200000000,2022-10-19,435281
20327,1112,20,179.800000000,2022-10-20,435034
20327,9549,22,210.100000000,2022-10-20,435034
16456,9337,18,551.700000000,2022-10-20,435033
21022,1120,10,220.700000000,2022-10-20,435019
21022,9596,32,465.600000000,2022-10-20,435019
26113,1120,10,223.300000000,2022-10-20,435045
26113,9549,10,97.400000000,2022-10-20,435045
26113,9577,10,107.900000000,2022-10-20,435045
6249,594,36,1475.280000000,2022-10-20,435062
7437,594,33,1255.650000000,2022-10-20,435111
20690,9337,18,590.040000000,2022-10-20,435182
27998,9549,22,214.280000000,2022-10-20,435023
28099,787,4,130.800000000,2022-10-20,435180
27360,1112,20,179.800000000,2022-10-20,435086
27360,9549,22,214.280000000,2022-10-20,435086
27360,9596,16,235.360000000,2022-10-20,435086
23045,1112,20,167.800000000,2022-10-20,435087
23045,1114,20,167.800000000,2022-10-20,435087
23048,9596,80,1100.000000000,2022-10-20,435065
12104,9337,6,186.360000000,2022-10-20,435030
12706,1112,20,179.800000000,2022-10-20,435133
12706,1120,10,223.300000000,2022-10-20,435133
12706,9549,22,214.280000000,2022-10-20,435133
12706,9596,16,235.360000000,2022-10-20,435133
23584,9596,16,235.360000000,2022-10-20,435014
23584,9592,16,273.120000000,2022-10-20,435041
23019,9549,22,214.280000000,2022-10-20,435021
23019,9596,16,235.360000000,2022-10-20,435021
11675,1120,10,223.300000000,2022-10-20,435185
26472,9337,6,196.680000000,2022-10-20,435040
24893,9596,16,235.360000000,2022-10-20,435043
21243,9596,32,470.720000000,2022-10-20,435098
22782,1112,20,179.800000000,2022-10-20,435118
22782,9596,16,235.360000000,2022-10-20,435118
27607,1112,20,179.800000000,2022-10-20,435190
27607,9596,16,235.360000000,2022-10-20,435190
16064,9337,36,1180.080000000,2022-10-20,435168
4952,1054,8,472.000000000,2022-10-20,435136
23867,9596,32,472.640000000,2022-10-20,435131
23867,1120,20,408.000000000,2022-10-20,435268
28351,909,3,217.200000000,2022-10-20,435025
28058,9337,12,393.360000000,2022-10-20,435009
17170,1048,6,279.180000000,2022-10-20,435194
17170,1095,30,1340.100000000,2022-10-20,435194
20549,1120,30,612.000000000,2022-10-20,435263
18228,9549,22,214.280000000,2022-10-20,435066
27869,787,4,143.200000000,2022-10-20,435187
18469,9549,22,214.280000000,2022-10-20,435052
18469,9596,16,235.360000000,2022-10-20,435052
27896,1120,10,208.400000000,2022-10-20,435172
25606,1120,5,111.650000000,2022-10-20,435088
22167,9337,18,616.680000000,2022-10-20,435101
4666,1095,2,96.500000000,2022-10-20,435219
23525,1058,6,199.140000000,2022-10-20,435006
6875,1120,7,145.950000000,2022-10-20,435173
25145,594,18,733.680000000,2022-10-20,435109
25145,9549,44,428.560000000,2022-10-20,435109
25145,9550,22,214.280000000,2022-10-20,435109
25145,9592,160,2548.800000000,2022-10-20,435109
25145,9596,32,470.720000000,2022-10-20,435109
18549,1120,10,212.400000000,2022-10-20,434806
18549,9596,12,165.000000000,2022-10-20,434806
17420,1120,10,212.400000000,2022-10-20,434852
17420,9549,22,214.940000000,2022-10-20,434852
17420,9596,24,330.000000000,2022-10-20,434852
5080,9337,6,183.900000000,2022-10-20,435239
25070,1058,6,181.260000000,2022-10-20,435166
17421,9549,22,214.280000000,2022-10-20,435020
17421,9596,32,470.720000000,2022-10-20,435020
27558,1101,9,386.100000000,2022-10-20,435284
20909,9337,10,306.500000000,2022-10-20,435254
20909,9337,1,0.000000000,2022-10-20,435255
28259,787,12,429.600000000,2022-10-20,435195
28259,1058,3,99.570000000,2022-10-20,435195
17078,9337,12,358.800000000,2022-10-20,435027
28789,594,15,573.000000000,2022-10-20,435082
28789,787,15,503.250000000,2022-10-20,435082
28117,787,30,978.900000000,2022-10-20,435291
28117,787,3,0.000000000,2022-10-20,435292
5604,594,24,768.000000000,2022-10-20,435063
5604,1058,9,270.270000000,2022-10-20,435063
24011,9596,48,708.960000000,2022-10-20,435126
24011,1120,20,408.000000000,2022-10-20,435265
23868,9596,80,1181.600000000,2022-10-20,435130
23868,1120,20,408.000000000,2022-10-20,435266
5019,9337,12,361.200000000,2022-10-20,435077
25094,594,1,45.540000000,2022-10-20,435029
25094,1117,2,35.200000000,2022-10-20,435029
11820,9337,12,393.360000000,2022-10-20,435198
23155,1095,12,574.320000000,2022-10-20,435080
28316,594,30,1222.800000000,2022-10-20,435090
19066,9549,22,214.280000000,2022-10-20,435270
19066,9596,32,470.720000000,2022-10-20,435270
11682,1112,20,179.800000000,2022-10-20,434900
12298,9545,1,0.000000000,2022-10-20,434808
6481,1112,20,181.000000000,2022-10-20,435163
6481,1117,10,155.500000000,2022-10-20,435163
24629,1095,30,1447.200000000,2022-10-20,435211
17461,1120,12,270.000000000,2022-10-20,435165
8980,1112,40,359.600000000,2022-10-20,435059
8980,1120,20,446.600000000,2022-10-20,435059
8980,9549,22,214.280000000,2022-10-20,435059
8980,9596,32,470.720000000,2022-10-20,435059
7238,1058,20,663.800000000,2022-10-20,434410
21060,1048,6,299.400000000,2022-10-20,434983
28617,9337,4,0.000000000,2022-10-20,435189
28617,9337,30,896.100000000,2022-10-20,435120
11416,9549,22,214.280000000,2022-10-20,435072
11416,9577,22,237.380000000,2022-10-20,435072
20885,9337,6,196.680000000,2022-10-20,435125
27342,9337,16,478.880000000,2022-10-20,435108
21235,9337,30,896.100000000,2022-10-20,435183
19334,9337,12,358.800000000,2022-10-20,435007
27330,9546,2,68.980000000,2022-10-20,435024
19359,1120,4,0.000000000,2022-10-20,435068
19359,1120,10,218.000000000,2022-10-20,435069
23235,1120,2,0.000000000,2022-10-20,435037
21964,9596,16,219.680000000,2022-10-20,434951
20278,9549,22,200.640000000,2022-10-20,434945
20278,9596,48,659.040000000,2022-10-20,434945
21008,9596,48,659.040000000,2022-10-20,434952
28828,1112,20,174.800000000,2022-10-20,434937
28828,9549,22,210.100000000,2022-10-20,434937
16619,9596,16,235.360000000,2022-10-20,435196
23870,9549,22,202.620000000,2022-10-20,435124
23870,1120,20,408.000000000,2022-10-20,435264
12275,594,18,733.680000000,2022-10-20,435110
23795,1101,8,540.000000000,2022-10-20,435112
26425,1101,8,343.200000000,2022-10-20,435105
26672,1058,12,372.120000000,2022-10-20,435341
26672,1058,12,372.120000000,2022-10-20,435351
19939,908,2,83.720000000,2022-10-20,435343
19939,1057,1,39.370000000,2022-10-20,435343
5890,1095,18,826.020000000,2022-10-20,435474
5398,1095,12,550.680000000,2022-10-20,435446
28630,9549,132,1238.160000000,2022-10-20,435367
19939,594,1,40.760000000,2022-10-20,435503
15197,594,1,32.250000000,2022-10-20,435595
2713,1057,16,629.920000000,2022-10-21,435417
26240,9337,10,306.500000000,2022-10-21,435610
26240,9337,1,0.000000000,2022-10-21,435611
5632,1057,16,629.920000000,2022-10-21,435397
5139,1114,20,179.800000000,2022-10-21,435551
16857,9337,12,368.520000000,2022-10-21,435529
