CEP,Logradouro,Bairro,Cidade,UF
54580724,RUA DO CEMITÉRIO (LOT B CONSELHO ),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580727,TRAVESSA DO CEMITÉRIO (LOT B CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580726,TRAVESSA NOVA DESCOBERTA (LOT B CONSELHO),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580482,RUA XAVANTE (LOT STA TEREZINHA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580484,1ª TRAVESSA DA BELA VISTA (LOT STA TEREZINHA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580486,RUA XINGU (LOT STA TEREZINHA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580488,TRAVESSA DO TRIUNFO (LOT STA TEREZINHA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580462,RUA SÃO MIGUEL (LOT STA TEREZINHA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580636,1ª TRAVESSA DO CRUZEIRO (LOT STA SOFIA),PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580467,1ª TRAVESSA DA UNIÃO,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54580644,BECO OSCAR FRANSCISCO DE LIMA,PONTE DOS CARVALHOS,CABO DE SANTO AGOSTINHO,PE
54519200,RUA DA CRUVA,VILA CLAUDETE,CABO DE SANTO AGOSTINHO,PE
54519210,RUA DA PRAÇA,VILA CLAUDETE,CABO DE SANTO AGOSTINHO,PE
54519220,RUA ESTRADA DO LIMITE,VILA CLAUDETE,CABO DE SANTO AGOSTINHO,PE
54517710,RUA PROJETADA A (LOT VICENTE PINZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517712,RUA PROJETADA B (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517714,RUA PROJETADA C (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517716,RUA PROJETADA D (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517718,RUA PROJETADA E (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517720,RUA PROJETADA F (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517722,RUA PROJETADA G (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517724,RUA PROJETADA H (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517726,RUA PROJETADA I (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517728,RUA PROJETADA J (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517730,RUA PROJETADA L (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54517732,RUA PROJETADA M (LOT VICENTE PIZON),GARAPU,CABO DE SANTO AGOSTINHO,PE
54525102,RUA QUATRO A,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
54525104,RUA ONZE A,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
54525106,RUA QUATRO CANTOS,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
54525108,RUA BEIRA RIO,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
54525111,1ª TRAVESSA ESPERANÇA,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
54525112,2ª TRAVESSA ESPERANÇA,MALAQUIAS,CABO DE SANTO AGOSTINHO,PE
